snapshot_id,snapshot_date,distributor_id,distributor_name,city,sku_id,product_name,category,current_stock,reorder_level,max_capacity,n_assigned_pharmacies,is_low_stock,is_out_of_stock,month,year
SNAP_002029,2025-01-06,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,131,36,216,4,0,0,1,2025
SNAP_002030,2025-01-13,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,112,36,216,4,0,0,1,2025
SNAP_002031,2025-01-20,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,78,36,216,4,0,0,1,2025
SNAP_002032,2025-01-27,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,68,36,216,4,0,0,1,2025
SNAP_002033,2025-02-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,83,36,216,4,0,0,2,2025
SNAP_002034,2025-02-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,43,36,216,4,0,0,2,2025
SNAP_002035,2025-02-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,71,36,216,4,0,0,2,2025
SNAP_002036,2025-02-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,69,36,216,4,0,0,2,2025
SNAP_002037,2025-03-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,99,36,216,4,0,0,3,2025
SNAP_002038,2025-03-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,96,36,216,4,0,0,3,2025
SNAP_002039,2025-03-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,59,36,216,4,0,0,3,2025
SNAP_002040,2025-03-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,65,36,216,4,0,0,3,2025
SNAP_002041,2025-03-31,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,68,36,216,4,0,0,3,2025
SNAP_002042,2025-04-07,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,62,36,216,4,0,0,4,2025
SNAP_002043,2025-04-14,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,69,36,216,4,0,0,4,2025
SNAP_002044,2025-04-21,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,86,36,216,4,0,0,4,2025
SNAP_002045,2025-04-28,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,90,36,216,4,0,0,4,2025
SNAP_002046,2025-05-05,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,92,36,216,4,0,0,5,2025
SNAP_002047,2025-05-12,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,56,36,216,4,0,0,5,2025
SNAP_002048,2025-05-19,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,91,36,216,4,0,0,5,2025
SNAP_002049,2025-05-26,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,129,36,216,4,0,0,5,2025
SNAP_002050,2025-06-02,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,94,36,216,4,0,0,6,2025
SNAP_002051,2025-06-09,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,98,36,216,4,0,0,6,2025
SNAP_002052,2025-06-16,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,44,36,216,4,0,0,6,2025
SNAP_002053,2025-06-23,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,74,36,216,4,0,0,6,2025
SNAP_002054,2025-06-30,DIST_04,Rajputana Health Distributors,Jaipur,SKU_005,Value Pack with Wet Bag and Pouch,Value Pack,63,36,216,4,0,0,6,2025
SNAP_002055,2024-01-01,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,63,24,144,4,0,0,1,2024
SNAP_002056,2024-01-08,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,71,24,144,4,0,0,1,2024
SNAP_002057,2024-01-15,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,80,24,144,4,0,0,1,2024
SNAP_002058,2024-01-22,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,52,24,144,4,0,0,1,2024
SNAP_002059,2024-01-29,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,45,24,144,4,0,0,1,2024
SNAP_002060,2024-02-05,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,26,24,144,4,0,0,2,2024
SNAP_002061,2024-02-12,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,49,24,144,4,0,0,2,2024
SNAP_002062,2024-02-19,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,51,24,144,4,0,0,2,2024
SNAP_002063,2024-02-26,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,45,24,144,4,0,0,2,2024
SNAP_002064,2024-03-04,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,71,24,144,4,0,0,3,2024
SNAP_002065,2024-03-11,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,52,24,144,4,0,0,3,2024
SNAP_002066,2024-03-18,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,42,24,144,4,0,0,3,2024
SNAP_002067,2024-03-25,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,49,24,144,4,0,0,3,2024
SNAP_002068,2024-04-01,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,37,24,144,4,0,0,4,2024
SNAP_002069,2024-04-08,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,54,24,144,4,0,0,4,2024
SNAP_002070,2024-04-15,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,41,24,144,4,0,0,4,2024
SNAP_002071,2024-04-22,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,29,24,144,4,0,0,4,2024
SNAP_002072,2024-04-29,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,46,24,144,4,0,0,4,2024
SNAP_002073,2024-05-06,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,59,24,144,4,0,0,5,2024
SNAP_002074,2024-05-13,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,59,24,144,4,0,0,5,2024
SNAP_002075,2024-05-20,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,53,24,144,4,0,0,5,2024
SNAP_002076,2024-05-27,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,96,24,144,4,0,0,5,2024
SNAP_002077,2024-06-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,75,24,144,4,0,0,6,2024
SNAP_002078,2024-06-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,77,24,144,4,0,0,6,2024
SNAP_002079,2024-06-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,45,24,144,4,0,0,6,2024
SNAP_002080,2024-06-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,34,24,144,4,0,0,6,2024
SNAP_002081,2024-07-01,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,32,24,144,4,0,0,7,2024
SNAP_002082,2024-07-08,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,29,24,144,4,0,0,7,2024
SNAP_002083,2024-07-15,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,37,24,144,4,0,0,7,2024
SNAP_002084,2024-07-22,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,34,24,144,4,0,0,7,2024
SNAP_002085,2024-07-29,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,30,24,144,4,0,0,7,2024
SNAP_002086,2024-08-05,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,30,24,144,4,0,0,8,2024
SNAP_002087,2024-08-12,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,33,24,144,4,0,0,8,2024
SNAP_002088,2024-08-19,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,31,24,144,4,0,0,8,2024
SNAP_002089,2024-08-26,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,54,24,144,4,0,0,8,2024
SNAP_002090,2024-09-02,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,54,24,144,4,0,0,9,2024
SNAP_002091,2024-09-09,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,68,24,144,4,0,0,9,2024
SNAP_002092,2024-09-16,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,36,24,144,4,0,0,9,2024
SNAP_002093,2024-09-23,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,51,24,144,4,0,0,9,2024
SNAP_002094,2024-09-30,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,48,24,144,4,0,0,9,2024
SNAP_002095,2024-10-07,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,63,24,144,4,0,0,10,2024
SNAP_002096,2024-10-14,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,42,24,144,4,0,0,10,2024
SNAP_002097,2024-10-21,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,29,24,144,4,0,0,10,2024
SNAP_002098,2024-10-28,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,56,24,144,4,0,0,10,2024
SNAP_002099,2024-11-04,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,39,24,144,4,0,0,11,2024
SNAP_002100,2024-11-11,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,39,24,144,4,0,0,11,2024
SNAP_002101,2024-11-18,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,54,24,144,4,0,0,11,2024
SNAP_002102,2024-11-25,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,45,24,144,4,0,0,11,2024
SNAP_002103,2024-12-02,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,41,24,144,4,0,0,12,2024
SNAP_002104,2024-12-09,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,74,24,144,4,0,0,12,2024
SNAP_002105,2024-12-16,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,32,24,144,4,0,0,12,2024
SNAP_002106,2024-12-23,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,44,24,144,4,0,0,12,2024
SNAP_002107,2024-12-30,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,35,24,144,4,0,0,12,2024
SNAP_002108,2025-01-06,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,87,24,144,4,0,0,1,2025
SNAP_002109,2025-01-13,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,63,24,144,4,0,0,1,2025
SNAP_002110,2025-01-20,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,65,24,144,4,0,0,1,2025
SNAP_002111,2025-01-27,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,51,24,144,4,0,0,1,2025
SNAP_002112,2025-02-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,50,24,144,4,0,0,2,2025
SNAP_002113,2025-02-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,63,24,144,4,0,0,2,2025
SNAP_002114,2025-02-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,59,24,144,4,0,0,2,2025
SNAP_002115,2025-02-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,55,24,144,4,0,0,2,2025
SNAP_002116,2025-03-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,57,24,144,4,0,0,3,2025
SNAP_002117,2025-03-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,62,24,144,4,0,0,3,2025
SNAP_002118,2025-03-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,52,24,144,4,0,0,3,2025
SNAP_002119,2025-03-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,47,24,144,4,0,0,3,2025
SNAP_002120,2025-03-31,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,45,24,144,4,0,0,3,2025
SNAP_002121,2025-04-07,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,35,24,144,4,0,0,4,2025
SNAP_002122,2025-04-14,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,47,24,144,4,0,0,4,2025
SNAP_002123,2025-04-21,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,51,24,144,4,0,0,4,2025
SNAP_002124,2025-04-28,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,52,24,144,4,0,0,4,2025
SNAP_002125,2025-05-05,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,42,24,144,4,0,0,5,2025
SNAP_002126,2025-05-12,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,59,24,144,4,0,0,5,2025
SNAP_002127,2025-05-19,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,49,24,144,4,0,0,5,2025
SNAP_002128,2025-05-26,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,99,24,144,4,0,0,5,2025
SNAP_002129,2025-06-02,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,44,24,144,4,0,0,6,2025
SNAP_002130,2025-06-09,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,60,24,144,4,0,0,6,2025
SNAP_002131,2025-06-16,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,49,24,144,4,0,0,6,2025
SNAP_002132,2025-06-23,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,44,24,144,4,0,0,6,2025
SNAP_002133,2025-06-30,DIST_04,Rajputana Health Distributors,Jaipur,SKU_006,Heavy Flow Pack,Heavy Flow,49,24,144,4,0,0,6,2025
SNAP_002134,2024-01-01,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,45,16,96,4,0,0,1,2024
SNAP_002135,2024-01-08,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,51,16,96,4,0,0,1,2024
SNAP_002136,2024-01-15,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,47,16,96,4,0,0,1,2024
SNAP_002137,2024-01-22,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,42,16,96,4,0,0,1,2024
SNAP_002138,2024-01-29,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,35,16,96,4,0,0,1,2024
SNAP_002139,2024-02-05,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,38,16,96,4,0,0,2,2024
SNAP_002140,2024-02-12,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,18,16,96,4,0,0,2,2024
SNAP_002141,2024-02-19,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,25,16,96,4,0,0,2,2024
SNAP_002142,2024-02-26,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,29,16,96,4,0,0,2,2024
SNAP_002143,2024-03-04,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,49,16,96,4,0,0,3,2024
SNAP_002144,2024-03-11,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,59,16,96,4,0,0,3,2024
SNAP_002145,2024-03-18,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,30,16,96,4,0,0,3,2024
SNAP_002146,2024-03-25,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,33,16,96,4,0,0,3,2024
SNAP_002147,2024-04-01,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,30,16,96,4,0,0,4,2024
SNAP_002148,2024-04-08,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,34,16,96,4,0,0,4,2024
SNAP_002149,2024-04-15,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,37,16,96,4,0,0,4,2024
SNAP_002150,2024-04-22,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,25,16,96,4,0,0,4,2024
SNAP_002151,2024-04-29,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,29,16,96,4,0,0,4,2024
SNAP_002152,2024-05-06,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,19,16,96,4,0,0,5,2024
SNAP_002153,2024-05-13,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,17,16,96,4,0,0,5,2024
SNAP_002154,2024-05-20,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,39,16,96,4,0,0,5,2024
SNAP_002155,2024-05-27,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,69,16,96,4,0,0,5,2024
SNAP_002156,2024-06-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,46,16,96,4,0,0,6,2024
SNAP_002157,2024-06-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,51,16,96,4,0,0,6,2024
SNAP_002158,2024-06-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,34,16,96,4,0,0,6,2024
SNAP_002159,2024-06-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,39,16,96,4,0,0,6,2024
SNAP_002160,2024-07-01,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,24,16,96,4,0,0,7,2024
SNAP_002161,2024-07-08,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,27,16,96,4,0,0,7,2024
SNAP_002162,2024-07-15,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,24,16,96,4,0,0,7,2024
SNAP_002163,2024-07-22,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,26,16,96,4,0,0,7,2024
SNAP_002164,2024-07-29,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,38,16,96,4,0,0,7,2024
SNAP_002165,2024-08-05,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,32,16,96,4,0,0,8,2024
SNAP_002166,2024-08-12,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,20,16,96,4,0,0,8,2024
SNAP_002167,2024-08-19,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,30,16,96,4,0,0,8,2024
SNAP_002168,2024-08-26,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,32,16,96,4,0,0,8,2024
SNAP_002169,2024-09-02,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,48,16,96,4,0,0,9,2024
SNAP_002170,2024-09-09,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,42,16,96,4,0,0,9,2024
SNAP_002171,2024-09-16,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,28,16,96,4,0,0,9,2024
SNAP_002172,2024-09-23,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,24,16,96,4,0,0,9,2024
SNAP_002173,2024-09-30,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,31,16,96,4,0,0,9,2024
SNAP_002174,2024-10-07,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,27,16,96,4,0,0,10,2024
SNAP_002175,2024-10-14,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,30,16,96,4,0,0,10,2024
SNAP_002176,2024-10-21,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,23,16,96,4,0,0,10,2024
SNAP_002177,2024-10-28,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,36,16,96,4,0,0,10,2024
SNAP_002178,2024-11-04,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,38,16,96,4,0,0,11,2024
SNAP_002179,2024-11-11,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,35,16,96,4,0,0,11,2024
SNAP_002180,2024-11-18,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,34,16,96,4,0,0,11,2024
SNAP_002181,2024-11-25,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,41,16,96,4,0,0,11,2024
SNAP_002182,2024-12-02,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,34,16,96,4,0,0,12,2024
SNAP_002183,2024-12-09,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,38,16,96,4,0,0,12,2024
SNAP_002184,2024-12-16,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,16,16,96,4,0,0,12,2024
SNAP_002185,2024-12-23,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,35,16,96,4,0,0,12,2024
SNAP_002186,2024-12-30,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,40,16,96,4,0,0,12,2024
SNAP_002187,2025-01-06,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,44,16,96,4,0,0,1,2025
SNAP_002188,2025-01-13,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,43,16,96,4,0,0,1,2025
SNAP_002189,2025-01-20,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,38,16,96,4,0,0,1,2025
SNAP_002190,2025-01-27,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,35,16,96,4,0,0,1,2025
SNAP_002191,2025-02-03,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,37,16,96,4,0,0,2,2025
SNAP_002192,2025-02-10,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,27,16,96,4,0,0,2,2025
SNAP_002193,2025-02-17,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,29,16,96,4,0,0,2,2025
SNAP_002194,2025-02-24,DIST_04,Rajputana Health Distributors,Jaipur,SKU_007,Super Pack with Wet Bag and Pouch,Super Pack,26,16,96,4,0,0,2,2025
